name;lat;lon;pop;textsize
Mponela;-13.53194;33.74008;11222;2
Monkey Bay;-14.08239;34.91652;11619;2
Mchinji;-13.79841;32.88019;18305;3
Mangochi;-14.47815;35.26448;40236;8
Luchenza;-16.00693;35.30948;11939;2
Liwonde;-15.06541;35.23341;22469;4
Lilongwe;-13.96692;33.78725;646750;129
Kasungu;-13.03333;33.48333;42555;8
Dedza;-14.3779;34.33322;15608;3
Blantyre;-15.78499;35.00854;584877;116
Balaka;-14.97928;34.95575;18902;3
Gustavo A. Madero;22.86971;-98.75895;1185772;237
San Fernando;24.84726;-98.14828;29171;5
Gustavo Díaz Ordaz;26.23158;-98.59557;12698;2
Zumpango de Ocampo;19.7967;-99.09946;47509;9
Zumpango del Río;17.65319;-99.52607;21143;4
Zimatlán de Álvarez;16.86787;-96.78362;10014;2
Zimapán;20.73814;-99.3818;12455;2
Zaragoza;19.77097;-97.55506;10575;2
Zacualtipán;20.6493;-98.65621;17090;3
Zacatlán;19.93372;-97.96119;31707;6
Zacatepec;19.26532;-97.53287;10204;2
Zacatepec;18.65388;-99.19054;21533;4
Yecapixtla;18.88333;-98.86667;14431;2
Yautepec;18.88188;-99.06715;41386;8
Yajalón;17.17292;-92.33306;14763;2
Xoxocotla;18.68502;-99.24608;19790;3
Xonacatlán;19.40513;-99.52752;19687;3
Xochitepec;18.78121;-99.23055;16768;3
Xochimilco;19.25785;-99.10513;404458;80
Xicotepec de Juárez;20.2768;-97.96154;37424;7
Xico;19.42223;-97.0093;15292;3
San Miguel Xico;19.27081;-98.94803;365777;73
Xalmimilulco;19.21214;-98.37946;14144;2
Alvaro Obregón;19.35867;-99.20329;706567;141
Villahermosa;17.98333;-92.91667;362401;72
Gustavo A. Madero;19.49016;-99.10978;1193161;238
Villa Cuauhtémoc;19.41652;-99.55876;18303;3
Veracruz;19.18074;-96.13405;568313;113
Venustiano Carranza;16.33893;-92.56312;15074;3
Valle Hermoso;25.6718;-97.81181;47831;9
Valladolid;20.68812;-88.19936;39663;7
Unión Hidalgo;16.4723;-94.82952;12736;2
Umán;20.8824;-89.747;28472;5
Tuxtla Gutiérrez;16.75;-93.11667;481128;96
Tuxpan de Rodríguez Cano;20.95773;-97.40798;134394;26
Tultitlán;19.64756;-99.16796;24387;4
Tultepec;19.68472;-99.12917;54778;10
Tulancingo;20.08363;-98.36332;102383;20
Tula de Allende;20.05329;-99.34539;27677;5
Trinidad de Zaachila;16.92167;-96.76274;12240;2
Toluca;19.28833;-99.66722;505881;101
Tlaxco de Morelos;19.61333;-98.11997;12553;2
Tlaxcoapan;20.09163;-99.22042;12772;2
Tlaxcalancingo;19.02863;-98.28334;20363;4
Tlaquiltenango;18.63693;-99.16208;19056;3
Tlapa de Comonfort;17.54042;-98.57952;36873;7
Tlapacoyan;19.96279;-97.2118;33667;6
Tlanalapan;19.25122;-97.27555;11792;2
Tlaltizapán;18.68594;-99.11982;10465;2
Tlalpan;19.29708;-99.16787;607545;121
Tlalnepantla;19.54005;-99.19538;715767;143
Tlalmanalco de Velázquez;19.20807;-98.80138;14952;2
Tlahuac;19.28348;-99.00317;344106;68
Tlacolula de Matamoros;16.95586;-96.47571;11689;2
Tizimín;21.14284;-88.15119;41993;8
Tizayuca;19.83728;-98.98044;39323;7
Tixtla de Guerrero;17.56732;-99.39799;21130;4
Tixkokob;21.0033;-89.39444;10228;2
Tihuatlán;20.71448;-97.53335;12047;2
Tierra Colorada;17.16471;-99.52706;10202;2
Ticul;20.3996;-89.53433;30282;6
Tianguistenco;19.17927;-99.46731;20104;4
Tezontepec de Aldama;20.19188;-99.27204;25511;5
Teziutlán;19.8173;-97.35992;70819;14
Texcoco de Mora;19.51158;-98.88374;115378;23
Tequixquiac;19.90806;-99.1475;20975;4
Tequisquiapan;20.51667;-99.86667;28963;5
Cuautitlán Izcalli;19.64388;-99.21598;475179;95
Tepoztlán;18.98603;-99.09914;15963;3
Tepotzotlán;19.71981;-99.2237;44517;8
Tepeji de Ocampo;19.9063;-99.34297;33196;6
Tepeapulco;19.78618;-98.55109;14935;2
Tepeaca;18.96923;-97.90074;24956;4
Tepatlaxco de Hidalgo;19.06747;-97.96595;15084;3
Tepatepec;20.24571;-99.09063;10032;2
Tepalcingo;18.59582;-98.84302;11846;2
Teopisca;16.54547;-92.47412;12096;2
Teoloyucan;19.7458;-99.17855;61376;12
Tenosique de Pino Suárez;17.47496;-91.42214;32415;6
Tenango de Arista;19.10641;-99.59068;20969;4
Tenancingo de Degollado;18.96148;-99.59344;34273;6
Tempoal de Sánchez;21.52193;-98.38802;12558;2
Temixco;18.85528;-99.23072;91059;18
Temascalcingo;19.91639;-100.00272;12909;2
Temapache;21.06583;-97.64104;101558;20
Teloloapan;18.36874;-99.8723;21244;4
Tekax de Álvaro Obregón;20.20427;-89.28629;22806;4
Tehuacán;18.46148;-97.39282;241429;48
Tecamachalco;18.88179;-97.73132;26227;5
Teapa;17.54815;-92.95228;26331;5
Taxco de Alarcón;18.55629;-99.60491;53217;10
Tapachula;14.90696;-92.26185;197961;39
Tantoyuca;21.35369;-98.22725;103610;20
Tamuín;22.00536;-98.77629;14748;2
Tampico;22.27817;-97.86772;309003;61
Tamazunchale;21.25151;-98.78247;21532;4
Suchiate;14.53608;-92.22322;13743;2
Suchiapa;16.6237;-93.10029;13282;2
Soledad de Doblado;19.04582;-96.42114;12278;2
Sayula de Alemán;17.88083;-94.9601;11059;2
Santo Domingo Tehuantepec;16.31841;-95.24783;37389;7
Santiago Tuxtla;18.46562;-95.30159;15681;3
Santiago Tetla;19.42722;-98.08695;12465;2
Santiago Pinotepa Nacional;16.33847;-98.05532;25669;5
Santiago Miahuatlán;18.54524;-97.43746;12325;2
Santiago Tulantepec;20.0357;-98.35638;15625;3
Santa María Moyotzingo;19.25391;-98.40644;24555;4
Santa María Coronanco;19.12015;-98.25395;13563;2
Santa María Chimalhuacán;19.42155;-98.95038;525389;105
Santa María Asunción Tlaxiaco;17.26916;-97.68053;14608;2
Santa María Ajoloapan;19.97861;-99.04722;15905;3
Santa Cruz Xoxocotlán;17.02909;-96.73328;61846;12
Santa Cruz Tecamac;19.71276;-98.9695;15244;3
Nextlalpan;19.74414;-99.06997;12598;2
Chiautempan;19.31277;-98.20933;48322;9
San Sebastián Zinacatepec;18.33586;-97.24387;14826;2
San Salvador el Seco;19.13368;-97.6418;15271;3
San Salvador Atenco;19.5517;-98.91867;16159;3
San Pedro Pochutla;15.74757;-96.46664;13078;2
San Pedro Los Baños;19.62537;-99.8217;11886;2
San Pablo de las Salinas;19.6667;-99.09527;173557;34
San Pablo Autopan;19.3546;-99.65694;30417;6
San Pablo Atlazalpan;19.21694;-98.90918;10062;2
San Miguel Zinacantepec;19.28501;-99.73478;54220;10
San Miguel Xoxtla;19.16815;-98.30824;10089;2
San Miguel Coatlinchán;19.44999;-98.87274;21498;4
San Miguel Canoa;19.15;-98.08333;14030;2
San Matías Tlalancaleca;19.32368;-98.49842;10406;2
San Mateo Atenco;19.26919;-99.53201;68602;13
San Martín Texmelucan de Labastida;19.28378;-98.43808;75903;15
San Martín de las Pirámides;19.70497;-98.83455;13017;2
San Marcos;20.06667;-99.33333;10961;2
San Marcos;16.79606;-99.38827;12278;2
San Luis Teolocholco;19.25;-98.18333;15690;3
San Juan Teotihuacán;19.68859;-98.86263;22541;4
San Juan del Río;20.3878;-99.99605;118173;23
San Juan de las Huertas;19.2482;-99.75819;11929;2
San Juan Bautista Tuxtepec;18.08829;-96.12982;92121;18
San Jacinto Ocotlán;16.8;-96.71667;13266;2
San Gabriel Chilac;18.32598;-97.34777;12099;2
San Gabriel Casa Blanca;18.15171;-97.13775;14940;2
San Francisco Tlalcilalcalpan;19.29353;-99.76732;11059;2
San Francisco Acuautla;19.34317;-98.85557;21905;4
Sanctórum;19.1;-98.25;22936;4
San Cristóbal de Las Casas;16.73788;-92.63819;128996;25
San Carlos;17.5522;-91.15408;13054;2
San Bartolo del Llano;19.59975;-99.70377;10938;2
San Bartolo Cuautlalpan;19.8151;-99.01044;10106;2
San Andrés Tuxtla;18.4487;-95.21327;55697;11
San Andrés Calpan;19.10391;-98.45796;10402;2
Salina Cruz;16.18798;-95.19952;73648;14
Río Verde;21.93032;-99.99169;48854;9
Río Bravo;25.98729;-98.09414;85481;17
Río Blanco;18.83936;-97.12829;39543;7
Reynosa;26.07681;-98.29748;498654;99
Rafael Lara Grajales;19.22936;-97.79844;11441;2
Puerto Escondido;15.87677;-97.07438;19488;3
Puente de Ixtla;18.61472;-99.31806;20668;4
Puebla de Zaragoza;19.05;-98.2;1590256;318
Progreso de Obregón;20.24875;-99.18894;16548;3
Progreso;21.28953;-89.6292;47124;9
Progreso Industrial;19.63679;-99.35688;10332;2
Poza Rica de Hidalgo;20.53315;-97.45946;174526;34
Polanco;19.41667;-99.2;50000;10
Playa del Carmen;20.6274;-87.07987;100383;20
Platón Sánchez;21.27272;-98.37585;10169;2
Pijijiapan;15.68618;-93.20938;15101;3
Pichucalco;17.51;-93.11591;14220;2
Peto;20.12635;-88.92346;17607;3
Perote;19.5633;-97.24228;32559;6
Paso del Macho;18.97191;-96.72445;12043;2
Paraíso;18.39816;-93.21408;23830;4
Papantla de Olarte;20.44655;-97.32495;47958;9
Pánuco;22.05631;-98.18472;35316;7
Panotla;19.31619;-98.27012;10644;2
Palmarito Tochapán;18.89891;-97.63892;15690;3
Palenque;17.50904;-91.98334;36669;7
Pachuca de Soto;20.11697;-98.73329;319581;63
Ozumba de Alzate;19.03689;-98.79516;19929;3
Oxkutzcab;20.30651;-89.41837;21508;4
Oteapan;18.00339;-94.66715;12378;2
Orizaba;18.85101;-97.10084;121348;24
Ometepec;16.68848;-98.40776;17801;3
Oluta;17.92883;-94.89615;11489;2
Ocozocuautla;16.75989;-93.37317;31596;6
Ocoyoacac;19.27127;-99.45662;24647;4
Ocosingo;16.90639;-92.09374;28721;5
Oaxaca de Juárez;17.05;-96.71667;262566;52
Nuevo Laredo;27.47629;-99.51639;349550;69
Nogales;18.83141;-97.15603;19903;3
Nicolás Romero;19.63658;-99.30682;245383;49
Nealticán;19.04945;-98.42645;11339;2
Naucalpan de Juárez;19.47851;-99.23963;846185;169
Naranjos;21.35087;-97.68656;19689;3
Nanchital;18.07113;-94.40799;25982;5
Nanacamilpa;19.49241;-98.53526;11682;2
Muna;20.48628;-89.71399;11363;2
Motul de Felipe Carrillo Puerto;21.09571;-89.28332;21109;4
Motozintla de Mendoza;15.36643;-92.24812;19092;3
Montemorelos;25.18944;-99.82997;37694;7
Momoxpan;19.06667;-98.23333;16675;3
Mixquiahuala;20.23031;-99.21396;22610;4
Misantla;19.93166;-96.8529;23242;4
Miramar;22.33145;-97.86285;67689;13
Mineral del Monte;20.13958;-98.67417;10790;2
Minatitlán;18.00126;-94.5581;150895;30
Milpa Alta;19.19174;-99.02277;115895;23
Miahuatlán de Porfirio Díaz;16.3327;-96.59558;17632;3
Metepec;19.26169;-99.59844;172982;34
Mérida;20.96667;-89.61667;717175;143
Maxcanú;20.58559;-90.00195;11930;2
Matías Romero;16.87984;-95.03908;21064;4
Heroica Matamoros;25.88333;-97.5;435145;87
Martínez de La Torre;20.07067;-97.05825;100377;20
Mapastepec;15.44224;-92.89395;16082;3
Ursulo Galván;22.72788;-98.3206;12165;2
Maltrata;18.81034;-97.27668;10496;2
Magdalena Contreras;19.33212;-99.21118;228927;45
Macuspana;17.76152;-92.5965;30409;6
Los Reyes Acozac;19.7749;-98.98475;22133;4
Los Reyes;19.36356;-98.97707;251168;50
Linares;24.85908;-99.56568;57731;11
Libres;19.45785;-97.71444;13326;2
Lerma de Villada;19.28986;-99.51236;18145;3
Lerdo de Tejada;18.62942;-95.51864;18941;3
Las Margaritas;16.3119;-91.98028;103403;20
Las Choapas;17.93333;-94.08333;40304;8
La Poza;20.11256;-96.98766;16286;3
La Joya;18.66667;-99.46667;13158;2
La Isla;18.6;-96.15;24558;4
La Ceiba;20.76667;-97.76667;10190;2
Kanasín;20.93438;-89.55811;40027;8
Juchitepec de Mariano Riva Palacio;19.10224;-98.87987;14870;2
Juchitán de Zaragoza;16.43603;-95.01975;67637;13
Jojutla de Juárez;18.61667;-99.18333;20539;4
Jiutepec;18.86667;-99.18333;166331;33
Jilotepec de Abasolo;19.95278;-99.53472;11641;2
Jalpa de Méndez;18.17643;-93.06349;15320;3
Jalatlaco;19.18517;-99.4173;13663;2
Xalapa de Enríquez;19.53333;-96.91667;425148;85
Jalacingo;19.80311;-97.30711;10216;2
Izúcar de Matamoros;18.60151;-98.46499;42936;8
Izamal;20.93346;-89.01806;14954;2
San Jerónimo Ixtepec;16.57855;-95.10223;23150;4
Ixtapan de la Sal;18.84206;-99.67654;17648;3
Ixtapaluca;19.31905;-98.88432;351001;70
Iztapalapa;19.35738;-99.0671;1820888;364
Ixtac Zoquitlán;18.85504;-97.06088;23522;4
Iztacalco;19.39667;-99.08472;395025;79
Ixmiquilpan;20.47831;-99.21689;32474;6
Isla Mujeres;21.23114;-86.73105;12491;2
Iguala de la Independencia;18.34928;-99.53936;112106;22
Hunucmá;21.017;-89.8759;22288;4
Huixtla;15.1391;-92.4648;29257;5
Huitzuco de los Figueroa;18.30668;-99.33541;16238;3
Huimanguillo;17.83386;-93.39198;26602;5
Huejutla de Reyes;21.13333;-98.41667;38489;7
Huejotzingo;19.15945;-98.40734;21763;4
Huauchinango;20.17251;-98.05422;49852;9
Huatusco de Chicuellar;19.15024;-96.96835;29387;5
Ciudad de Huajuapam de León;17.80967;-97.77643;47844;9
Hecelchakán;20.17651;-90.13485;10153;2
Gutiérrez Zamora;20.45346;-97.08588;14735;2
Frontera Comalapa;15.65;-92.13333;14917;2
Frontera;18.54326;-92.6453;22621;4
Fortín de las Flores;18.9;-97;20668;4
Felipe Carrillo Puerto;19.5775;-88.04529;23109;4
Ezequiel Montes;20.6646;-99.89698;12443;2
Escárcega;18.60891;-90.74544;28159;5
Emiliano Zapata;18.83677;-99.18207;37724;7
Emiliano Zapata;17.74042;-91.76602;18608;3
El Tejar;19.07433;-96.16097;10511;2
Ciudad Mante;22.74213;-98.97133;79981;15
El Llano;20.06394;-99.31883;11794;2
Ecatepec;19.61725;-99.06601;1806226;361
Dzitbalché;20.31916;-90.05609;10902;2
Cunduacán;18.06562;-93.17698;17904;3
Cuitláhuac;18.8138;-96.72392;12331;2
Cuilapan de Guerrero;16.97809;-96.78137;10782;2
Cuernavaca;18.94201;-99.22646;343769;68
Cuautlancingo;19.08912;-98.27137;17729;3
Cuautla Morelos;18.80459;-98.94555;146178;29
Cuautitlán;19.67029;-99.17865;84737;16
Cuautepec de Hinojosa;20.03573;-98.3105;16543;3
Cuajimalpa;19.35993;-99.29388;173625;34
San Miguel de Cozumel;20.501;-86.94598;73934;14
Coyotepec;19.77708;-99.2114;35793;7
Coyoacán;19.3467;-99.16174;628063;125
Cosoleacaque;17.99794;-94.63542;20371;4
Heroica Coscomatepec de Bravo;19.07253;-97.04807;12920;2
Cosamaloapan de Carpio;18.36678;-95.79634;28768;5
Córdoba;18.88584;-96.93125;134403;26
San Bernardino Contla;19.32932;-98.1664;24569;4
Comitán de Domínguez;16.24471;-92.13425;79944;15
Comalcalco;18.26295;-93.2214;40992;8
Coatzintla;20.48697;-97.46729;30607;6
Coatzacoalcos;18.14212;-94.4371;230717;46
Coatepec;19.45379;-96.96026;48453;9
Coacalco;19.63452;-99.1005;313405;62
Ciudad Victoria;23.73333;-99.13333;269923;53
Ciudad Valles;21.98333;-99.01667;109504;21
Ciudad Serdán;18.9894;-97.44702;22128;4
Ciudad Sahagún;19.77511;-98.57475;28647;5
Ciudad Nezahualcóyotl;19.40061;-99.01483;1232220;246
Ciudad Miguel Alemán;26.35;-99.1;19857;3
Ciudad Mendoza;18.80615;-97.17777;35546;7
Ciudad Madero;22.27538;-97.8349;192736;38
Ciudad Fernández;21.94037;-100.0117;29671;5
Mexico City;19.42847;-99.12766;12294193;2458
Ciudad del Carmen;18.64973;-91.82471;141308;28
Cintalapa de Figueroa;16.69567;-93.72352;33464;6
Cholula;19.06406;-98.30352;151667;30
Chilpancingo de los Bravos;17.55;-99.5;165250;33
Chilapa de Alvarez;17.59459;-99.17639;23665;4
Chignahuapan;19.83866;-98.03171;16138;3
Chiconcuac;19.55939;-98.89884;19047;3
San Vicente Chicoloapan;19.41686;-98.90202;84440;16
Chichihualco;17.65886;-99.67721;10391;2
Chichén-Itzá;20.66667;-88.56667;18000;3
Chiautla de Tapia;18.30076;-98.6027;11511;2
Chiautla;19.54895;-98.88236;73696;14
Chiapa de Corzo;16.71375;-92.98804;32182;6
Chetumal;18.5;-88.3;134412;26
Chemax;20.65569;-87.93614;10596;2
Champotón;19.34441;-90.72576;24809;4
Chalco de Díaz Covarrubias;19.26174;-98.89775;163996;32
Cerro Azul;21.192;-97.74088;19632;3
Catemaco;18.42131;-95.11398;24257;4
Carlos A. Carrillo;18.37424;-95.75508;17990;3
Cárdenas;22.0017;-99.64179;15331;3
Cárdenas;17.99647;-93.37835;85350;17
Capulhuac;19.19305;-99.46512;20517;4
Cancún;21.17429;-86.84656;542043;108
Campeche;19.85;-90.53333;205212;41
Camargo;26.25457;-98.84353;10085;2
Calpulalpan;19.58848;-98.5684;29320;5
Calkiní;20.3714;-90.05097;14195;2
Calimaya de Díaz González;19.16219;-99.61833;10407;2
Cadereyta de Montes;20.69779;-99.81535;11524;2
Cadereyta;25.58333;-99.98333;67994;13
Cacalomacán;19.25234;-99.70578;10723;2
Cacahoatán;14.99279;-92.16642;14404;2
Bochil;16.99584;-92.89322;10383;2
Boca del Río;19.1;-96.1;11099;2
Berriozábal;16.79925;-93.27249;20952;4
Benito Juárez;20.88601;-98.20551;13001;2
Banderilla;19.58865;-96.93639;15757;3
Balancán de Domínguez;17.80702;-91.53744;11895;2
Bacalar;18.67952;-88.39293;11513;2
Azcapotzalco;19.48698;-99.18594;425298;85
Axochiapan;18.50307;-98.75219;17568;3
Atlixco;18.90815;-98.43613;85891;17
Atlautla;19.02188;-98.77859;10635;2
Atlacomulco;19.80038;-99.87376;22247;4
Ciudad López Mateos;19.58547;-99.26034;521034;104
Atencingo;18.50967;-98.60911;12910;2
Asunción Nochixtlán;17.45808;-97.22332;10012;2
Apizaco;19.41333;-98.14358;46459;9
Apaxco de Ocampo;19.97571;-99.17129;14139;2
Apatlaco;18.78333;-98.95;12530;2
Apan;19.71154;-98.45152;26385;5
Ángel R. Cabada;18.59564;-95.44571;11065;2
Anenecuilco;18.76891;-98.98841;10295;2
Anáhuac;22.20275;-97.85507;13074;2
Amozoc de Mota;19.03333;-98.05;57362;11
Amecameca de Juárez;19.12384;-98.76649;31718;6
Alvarado;18.77072;-95.76063;21518;4
Altotonga;19.76493;-97.24533;15800;3
Altepexi;18.36886;-97.29832;16587;3
Altamira;22.39322;-97.93953;54954;10
Allende;18.15426;-94.39452;21398;4
Aldama;22.92109;-98.07468;12292;2
Álamo;20.90992;-97.67469;22740;4
Ajalpan;18.37831;-97.25766;24218;4
Agua Dulce;18.14233;-94.14364;36119;7
Actopan;20.27007;-98.94368;26705;5
Acayucan;17.94885;-94.91399;46990;9
Acatzingo de Hidalgo;18.98036;-97.78474;22386;4
Acatlán de Osorio;18.2025;-98.04864;16292;3
Acapulco de Juárez;16.86336;-99.8901;652136;130
Acala;16.55397;-92.80525;12954;2
Acajete;19.10412;-97.95104;18068;3
San Antonio Acahualco;19.27554;-99.77166;13968;2
San Mateo Tezoquipan;19.22492;-98.81333;10057;2
Santiago Tlacotepec;19.22632;-99.67082;14364;2
San Antonio de la Cal;17.03083;-96.6975;15673;3
Hidalgo;25.8569;-99.61855;15227;3
Río de Teapa;17.78282;-92.90042;26500;5
Tequixquitla;19.32545;-97.65579;12548;2
Huamantla;19.31491;-97.92322;45903;9
Xicohtzinco;19.17361;-98.23333;11094;2
Tlaltelulco;19.27724;-98.1925;14860;2
Zacatelco;19.21528;-98.23889;32571;6
Tlaxcala;19.31389;-98.24167;84670;16
Papalotla;19.1625;-98.20417;20759;4
Tenancingo;19.14667;-98.20211;10960;2
Vicente Guerrero;19.12516;-98.16192;52591;10
Tonalá;16.0887;-93.75588;32855;6
Arriaga;16.2375;-93.90184;22820;4
Tezoyuca;19.59481;-98.91037;13504;2
Alfredo V. Bonfil;21.08527;-86.84945;10153;2
Juan Rodríguez Clara;17.98333;-95.40833;12332;2
San Mateo Otzacatipan;19.33241;-99.60349;18823;3
San María Totoltepec;19.3056;-99.59399;18779;3
San Pedro Tultepec;19.26538;-99.50844;12795;2
San Antonio La Isla;19.16111;-99.57083;11123;2
San Mateo Atarasquillo;19.32163;-99.46002;13556;2
Benito Juarez;19.3984;-99.15766;355017;71
Venustiano Carranza;19.44286;-99.09724;447459;89
Miguel Hidalgo;19.43471;-99.20091;353534;70
Cuauhtémoc;19.44506;-99.14612;521348;104
Huixquilucan;19.35985;-99.35016;124846;24
San Miguel Vindho;19.99703;-99.31718;11054;2
San Pedro Xalpa;19.82638;-99.18492;10444;2
Melchor Ocampo;19.70246;-99.1438;34489;6
Huilango;19.68694;-99.25;15551;3
Santiago Teyahualco;19.65791;-99.1234;41757;8
Gabriel Leyva Solano;25.66407;-108.63456;27536;5
Cihuatlán;19.2366;-104.56512;16520;3
Guadalupe Victoria;32.28924;-115.10534;18244;3
Zinapécuaro;19.86101;-100.82678;14931;2
Zihuatanejo;17.64344;-101.55212;61308;12
Zaragoza;28.4932;-100.9223;10577;2
Zapotlanejo;20.62248;-103.06766;29055;5
Zapotiltic;19.62749;-103.41752;22199;4
Zapopan;20.72356;-103.38479;987516;197
Zamora de Hidalgo;19.98912;-102.28477;124916;24
Zacoalco de Torres;20.22816;-103.5687;16468;3
Zacatecas;22.76843;-102.58141;118562;23
Zacapú;19.81389;-101.79042;50112;10
Yuriria;20.21081;-101.13212;21775;4
Yurécuaro;20.33738;-102.28342;20833;4
Yahualica de González Gallo;21.17978;-102.88611;14971;2
Villa Unión;23.18987;-106.2172;13683;2
Villanueva;22.35653;-102.88361;11138;2
Villa Juárez;27.12926;-109.8392;14680;2
Villa Hidalgo;21.74014;-105.23162;11076;2
Villa Hidalgo;21.67919;-102.58854;12157;2
Villagrán;20.51499;-100.9967;24155;4
Villa Frontera;26.92821;-101.45213;64976;12
Villa Escalante;19.40641;-101.63833;12275;2
Villa de García;25.81147;-100.5941;26950;5
Villa de Alvarez;19.25;-103.73333;95048;19
Venustiano Carranza;20.11584;-102.6542;11627;2
Valtierrilla;20.53248;-101.12666;11970;2
Valparaíso;22.77061;-103.57036;10545;2
Valle de Santiago;20.39321;-101.18917;60528;12
Valle de Bravo;19.19387;-100.13394;28280;5
Uruapan del Progreso;19.41362;-102.05278;237308;47
Uriangato;20.14085;-101.1825;49745;9
Tuxpan;19.55555;-103.37587;32462;6
Trancoso;22.7349;-102.36638;10459;2
Tototlán;20.54217;-102.79222;11016;2
Torreón;25.54333;-103.4176;524066;104
Tonalá;20.62445;-103.23423;401509;80
Tlaquepaque;20.6409;-103.29327;493646;98
Tlajomulco de Zúñiga;20.47421;-103.44654;17025;3
Tizapán el Alto;20.16138;-103.04397;14385;2
Tijuana;32.5027;-117.00371;1376457;275
Tesistán;20.80051;-103.46993;29253;5
Tequila;20.88197;-103.83569;25283;5
Tepic;21.5;-104.9;280592;56
Tepatitlán de Morelos;20.81692;-102.76347;83694;16
Tepalcatepec;19.18666;-102.84926;15281;3
Teocaltiche;21.43421;-102.57449;22646;4
Tejupilco de Hidalgo;18.90467;-100.15301;25036;5
Tecuala;22.39779;-105.45675;14921;2
Tecpan de Galeana;17.22278;-100.64121;14638;2
Tecomán;18.91463;-103.87564;79579;15
Tecate;32.56716;-116.62509;58300;11
Tecalitlán;19.47137;-103.30749;13500;2
Tarimoro;20.28704;-100.75612;12677;2
Tangancícuaro de Arista;19.88667;-102.20514;15182;3
Tamazula de Gordiano;19.67754;-103.25225;18397;3
Tala;20.6536;-103.70092;30942;6
Tacámbaro de Codallos;19.23514;-101.45817;21059;4
Sombrerete;23.63482;-103.64214;18805;3
Soledad Díez Gutiérrez;22.18778;-100.94192;194006;38
Silao;20.94356;-101.42964;65195;13
Sayula;19.88442;-103.59993;25312;5
Saucillo;28.02927;-105.29172;10595;2
Santiago Ixcuintla;21.81102;-105.20789;18365;3
Santiago;25.42504;-100.15167;35968;7
Santa Rosalía;27.3359;-112.26933;11899;2
Santa Rosa Jáuregui;20.74206;-100.44615;17091;3
Santa María del Río;21.79693;-100.73684;12097;2
Santa Isabel;28.30103;-113.42005;21152;4
Santa Cruz del Valle;20.53333;-103.43333;14637;2
Santa Catarina;25.67325;-100.45813;254472;50
Santa Bárbara;26.80527;-105.81902;10800;2
Santa Anita;20.5509;-103.44396;13515;2
